ret,vol,sharpe,feasible
0.188858,0.177033,0.862428,False
0.179463,0.180814,0.792437,False
0.163497,0.171138,0.743943,False
0.164069,0.182161,0.702065,True
0.1614,0.166397,0.752536,False
0.139361,0.168717,0.61156,True
0.164061,0.162244,0.788199,False
0.179595,0.183707,0.780675,True
0.182508,0.16905,0.865593,False
0.166952,0.160989,0.812305,False
0.154048,0.165271,0.713179,False
0.14976,0.17521,0.648248,False
0.171569,0.161651,0.837541,False
0.16358,0.171581,0.742507,False
0.205852,0.193749,0.87573,False
0.170479,0.177495,0.756635,False
0.174137,0.190678,0.723508,True
0.184919,0.182725,0.814004,False
0.195085,0.198649,0.799928,False
0.162381,0.178369,0.707526,False
0.207548,0.201251,0.851511,False
0.17353,0.184432,0.744717,False
0.157612,0.163825,0.741228,False
0.167441,0.178307,0.736152,False
0.161238,0.166036,0.753198,True
0.153763,0.162149,0.725154,False
0.201453,0.181668,0.909753,False
0.175619,0.169411,0.823079,False
0.171237,0.166859,0.809407,False
0.208267,0.191874,0.896872,False
0.161922,0.17591,0.71481,False
0.176997,0.181433,0.776138,False
0.150093,0.164302,0.693316,False
0.187269,0.193645,0.780234,False
0.15502,0.162612,0.730818,False
0.169695,0.177363,0.752779,False
0.148099,0.161933,0.691144,False
0.181109,0.189711,0.76395,False
0.18771,0.176122,0.860366,True
0.193603,0.192472,0.817902,False
0.160639,0.158117,0.787127,False
0.18205,0.185172,0.787756,False
0.202919,0.185053,0.901036,False
0.159038,0.167065,0.735387,True
0.157305,0.164864,0.734696,True
0.179801,0.176255,0.814844,False
0.176871,0.164314,0.856231,False
0.151564,0.158134,0.729655,False
0.158649,0.171975,0.712133,True
0.167061,0.172869,0.757113,False
0.18075,0.178512,0.809861,False
0.178982,0.170148,0.839284,False
0.163108,0.164352,0.772296,False
0.174783,0.168432,0.822905,False
0.183269,0.184941,0.79533,False
0.18633,0.187688,0.799999,False
0.197599,0.188674,0.855544,False
0.15665,0.155919,0.772646,False
0.167791,0.17547,0.750046,False
0.160357,0.164377,0.755442,False
0.1801,0.18282,0.787221,False
0.149527,0.163683,0.692479,True
0.189758,0.182616,0.840991,False
0.149971,0.16972,0.670464,False
0.160193,0.162254,0.76431,True
0.163587,0.167319,0.761463,False
0.176493,0.18338,0.76515,False
0.214282,0.200556,0.88804,False
0.182634,0.177359,0.825747,False
0.152695,0.163472,0.712752,False
0.168805,0.172355,0.769489,False
0.193362,0.181415,0.866424,False
0.149556,0.164898,0.68755,True
0.16872,0.169617,0.781408,False
0.16215,0.17297,0.728278,False
0.153772,0.15531,0.757142,False
0.173347,0.177934,0.770885,True
0.182896,0.176586,0.83085,True
0.182004,0.17498,0.833376,False
0.20158,0.189674,0.872022,False
0.152323,0.172838,0.671979,True
0.189542,0.191729,0.799886,False
0.190195,0.190424,0.808804,False
0.201441,0.191089,0.864835,False
0.17316,0.179773,0.761959,False
0.160982,0.170514,0.731916,True
0.145818,0.157635,0.695516,True
0.182693,0.174539,0.839426,True
0.18974,0.176445,0.870297,False
0.162287,0.171433,0.735608,False
0.170019,0.173918,0.769556,True
0.170602,0.170041,0.790528,False
0.170464,0.160886,0.834654,False
0.184228,0.192694,0.768309,False
0.151255,0.170019,0.676837,False
0.181732,0.172453,0.844006,False
0.184799,0.186409,0.797275,False
0.168259,0.179874,0.734289,True
0.174111,0.164931,0.836296,False
0.179172,0.171216,0.835158,False
0.185757,0.200976,0.744252,False
0.146405,0.163725,0.673232,False
0.180438,0.182328,0.7912,False
0.157459,0.159328,0.761192,True
0.183006,0.179677,0.817164,False
0.163597,0.167732,0.759643,False
0.15527,0.16454,0.723774,True
0.202308,0.195696,0.84891,False
0.182417,0.168499,0.867877,False
0.186447,0.184309,0.8153,False
0.15755,0.163921,0.740415,False
0.186687,0.1828,0.823342,False
0.159283,0.184866,0.665902,False
0.183704,0.184839,0.798124,False
0.1599,0.169396,0.730364,False
0.159552,0.162584,0.758816,False
0.140619,0.153836,0.678899,True
0.213387,0.197251,0.898381,False
0.177992,0.177812,0.797538,False
0.191404,0.182368,0.851156,False
0.158886,0.156599,0.783568,False
0.196727,0.1925,0.834008,False
0.155577,0.164124,0.727479,False
0.17042,0.160672,0.835494,False
0.175885,0.177499,0.787073,False
0.160257,0.164198,0.755652,True
0.192643,0.197691,0.791452,False
0.173262,0.176361,0.777281,False
0.174427,0.176431,0.783575,False
0.128066,0.152787,0.601399,True
0.142781,0.160766,0.66308,True
0.148144,0.166488,0.672508,True
0.206577,0.18701,0.911165,False
0.138459,0.164057,0.623438,True
0.18866,0.178138,0.855967,True
0.15328,0.16236,0.72124,False
0.172374,0.175867,0.774416,False
0.166461,0.161267,0.807856,False
0.170036,0.176864,0.756827,False
0.190821,0.179908,0.859555,False
0.156446,0.16393,0.733645,False
0.158022,0.171034,0.712383,False
0.150744,0.152602,0.750739,True
0.173089,0.162491,0.842562,False
0.180234,0.172666,0.834294,False
0.145974,0.15451,0.710596,False
0.173581,0.16949,0.810676,True
0.162876,0.162082,0.781678,False
0.180779,0.177864,0.812975,False
0.175122,0.173704,0.799875,False
0.173839,0.189024,0.728262,False
0.169332,0.165893,0.802639,False
0.171744,0.168482,0.804621,False
0.172805,0.177682,0.768932,False
0.179182,0.170319,0.839614,False
0.149224,0.159665,0.708006,False
0.168955,0.187967,0.706374,False
0.174711,0.176923,0.783,False
0.171229,0.17915,0.753834,True
0.162825,0.156414,0.809678,True
0.196824,0.183299,0.876406,False
0.184758,0.182891,0.812384,False
0.168003,0.177559,0.74242,False
0.165598,0.173825,0.744528,False
0.169736,0.169794,0.786581,False
0.169034,0.187099,0.710077,True
0.191447,0.184668,0.84079,False
0.181521,0.180914,0.80337,False
0.19705,0.190668,0.843717,False
0.168041,0.171032,0.770976,False
0.161825,0.160698,0.781874,False
0.157151,0.160515,0.75364,False
0.192781,0.177782,0.880859,False
0.142659,0.163658,0.650617,True
0.181611,0.185084,0.785752,False
0.160135,0.164365,0.754144,False
0.187739,0.196202,0.772461,False
0.184761,0.181939,0.816655,True
0.178045,0.168646,0.841204,False
0.171326,0.163979,0.824166,False
0.161876,0.172282,0.729595,False
0.197209,0.196153,0.820939,False
0.160995,0.164091,0.760645,False
0.179277,0.183945,0.777935,False
0.165385,0.156821,0.8239,False
0.153796,0.157249,0.74796,False
0.178213,0.163092,0.870879,False
0.137205,0.162639,0.621159,True
0.207844,0.194615,0.882074,False
0.182138,0.183411,0.795801,False
0.145583,0.157613,0.694128,False
0.150154,0.15878,0.717807,False
0.179069,0.171581,0.83278,False
0.197661,0.200998,0.803394,False
0.16568,0.162303,0.797889,False
0.192883,0.197437,0.793689,False
0.154157,0.165685,0.71206,True
0.178807,0.172051,0.828978,False
0.16106,0.170575,0.732114,False
0.166746,0.169838,0.76877,False
0.191058,0.181851,0.851674,False
0.183747,0.186699,0.790399,False
0.194428,0.181112,0.873759,False
0.14843,0.16993,0.660567,False
0.200866,0.184284,0.893656,False
0.174913,0.17911,0.774567,False
0.147385,0.170313,0.652947,False
0.164499,0.176071,0.728793,True
0.159679,0.172656,0.715291,True
0.185136,0.175974,0.846466,False
0.201175,0.180758,0.912794,False
0.17374,0.180451,0.762314,False
0.172602,0.177027,0.770632,False
0.199652,0.188888,0.865447,False
0.158164,0.168571,0.723634,False
0.149238,0.167163,0.676335,False
0.183827,0.178328,0.827948,False
0.162604,0.176299,0.717101,True
0.156005,0.161914,0.740052,False
0.179665,0.175897,0.815733,False
0.158041,0.162262,0.751016,False
0.166029,0.173527,0.748294,True
0.145955,0.168072,0.653142,True
0.170655,0.172637,0.778948,False
0.157738,0.168017,0.723488,False
0.171575,0.180666,0.749421,False
0.186223,0.182482,0.822233,False
0.162578,0.171913,0.735241,False
0.180071,0.171814,0.837481,False
0.147148,0.160502,0.691385,False
0.169511,0.181756,0.73357,True
0.179052,0.169014,0.845327,False
0.186077,0.183471,0.817003,True
0.164819,0.184414,0.697555,False
0.17389,0.163868,0.84037,False
0.150957,0.180272,0.636687,False
0.175425,0.175161,0.794954,True
0.151304,0.166834,0.690049,False
0.136045,0.17182,0.581216,True
0.171099,0.16981,0.794528,False
0.16721,0.1712,0.765363,False
0.176308,0.176046,0.795973,False
0.164531,0.177946,0.721293,False
0.167129,0.163717,0.799849,False
0.182769,0.167111,0.877197,False
0.158803,0.171332,0.715704,False
0.147868,0.163703,0.682258,True
0.184602,0.189033,0.785168,False
0.168515,0.169383,0.781277,False
0.180243,0.17853,0.806939,False
0.181629,0.179363,0.810915,False
0.154143,0.16535,0.713415,False
0.165043,0.174781,0.73728,True
0.14737,0.158999,0.699314,False
0.175335,0.172356,0.807367,True
0.186411,0.174122,0.862794,False
0.17741,0.170274,0.829426,False
0.154067,0.164008,0.718787,False
0.19822,0.189031,0.857213,False
0.136172,0.163109,0.61304,False
0.196203,0.176426,0.907024,False
0.15799,0.17877,0.681377,False
0.171002,0.179132,0.752636,True
0.163126,0.181142,0.700806,True
0.173123,0.176279,0.776856,False
0.156412,0.156232,0.769572,False
0.154039,0.178441,0.660491,False
0.142109,0.166173,0.637461,False
0.178978,0.175655,0.812949,False
0.150169,0.170105,0.67011,False
0.167177,0.163897,0.799265,False
0.172694,0.186666,0.731328,False
0.159651,0.156848,0.787206,False
0.194243,0.19127,0.826389,False
0.141472,0.1557,0.676247,False
0.153066,0.16527,0.707241,False
0.213606,0.202373,0.876726,False
0.172568,0.182794,0.746129,False
0.149351,0.153795,0.735858,False
0.177951,0.17427,0.813513,False
0.146019,0.154602,0.710465,False
0.167994,0.169023,0.779859,False
0.167231,0.160125,0.818434,False
0.18481,0.17914,0.829689,False
0.165674,0.168949,0.766468,False
0.159216,0.167975,0.732463,False
0.144526,0.153734,0.704759,True
0.195044,0.186905,0.84997,False
0.158141,0.163649,0.745262,False
0.183929,0.196123,0.753348,True
0.148981,0.164308,0.686522,False
0.170072,0.175582,0.762564,False
0.174785,0.182163,0.760881,False
0.179312,0.17088,0.837617,False
0.151179,0.162142,0.709254,True
0.158757,0.17355,0.706293,False
0.177363,0.188884,0.747458,True
0.179407,0.165239,0.866782,False
0.184329,0.180538,0.820595,False
0.171199,0.169313,0.797454,True
0.16783,0.173251,0.759877,False
0.20246,0.193901,0.85755,False
0.161438,0.164035,0.763603,False
0.174228,0.174121,0.79283,False
0.161509,0.170398,0.735508,True
0.175145,0.182721,0.760531,False
0.187321,0.178756,0.845518,False
0.191777,0.189739,0.820058,False
0.168169,0.176292,0.748698,False
0.19777,0.185747,0.869945,False
0.169272,0.166487,0.799413,False
0.162231,0.166416,0.757448,False
0.18968,0.184031,0.834097,False
0.17835,0.18272,0.778079,False
0.202973,0.193508,0.861944,False
0.162587,0.168541,0.750012,False
0.161238,0.161696,0.773417,True
0.164963,0.166356,0.774138,False
0.177504,0.178382,0.792253,False
0.174416,0.172451,0.801596,False
0.166269,0.182355,0.713383,True
0.177913,0.183888,0.770759,False
0.182736,0.184904,0.792603,False
0.179492,0.184111,0.778401,True
0.157421,0.177948,0.681327,False
0.138461,0.158259,0.646288,False
0.180748,0.194523,0.743195,False
0.172286,0.191419,0.711036,True
0.158958,0.170013,0.722165,False
0.180597,0.179317,0.805369,False
0.167274,0.178807,0.733158,False
0.174287,0.174416,0.791824,False
0.150206,0.153817,0.741309,False
0.203191,0.196514,0.849867,False
0.183309,0.17498,0.840832,True
0.190421,0.196105,0.786524,True
0.166713,0.169007,0.772356,True
0.174225,0.180974,0.762791,False
0.183478,0.181641,0.810928,False
0.165634,0.173847,0.744644,False
0.162262,0.172673,0.730179,True
0.180102,0.17171,0.838168,False
0.170962,0.163851,0.822588,False
0.194167,0.185356,0.852344,False
0.180644,0.1758,0.821751,False
0.19278,0.191291,0.818647,False
0.163654,0.166922,0.763674,True
0.171182,0.179297,0.75295,False
0.189127,0.180877,0.845585,False
0.169044,0.176055,0.754669,True
0.154614,0.181529,0.652427,True
0.181012,0.177195,0.817358,False
0.162722,0.165639,0.763963,False
0.175531,0.1694,0.822612,False
0.159513,0.173426,0.711157,True
0.143784,0.158909,0.677144,False
0.155964,0.171085,0.700144,True
0.14731,0.150049,0.740623,False
0.162449,0.174701,0.722775,False
0.175561,0.17369,0.802473,False
0.161357,0.168722,0.741915,True
0.160158,0.169928,0.72959,False
0.16424,0.164425,0.778836,False
0.170527,0.163582,0.821282,True
0.205723,0.189142,0.896381,False
0.188525,0.183574,0.829885,False
0.196165,0.182339,0.877405,False
0.155244,0.16445,0.724017,True
0.189074,0.196542,0.777919,False
0.148523,0.155822,0.720971,True
0.189114,0.191686,0.797834,False
0.181847,0.181227,0.803779,False
0.197778,0.180058,0.897478,False
0.185509,0.176917,0.844065,False
0.141673,0.157131,0.671368,True
0.172154,0.175701,0.773895,False
0.160239,0.160797,0.771523,True
0.184396,0.195126,0.759593,False
0.142151,0.155695,0.68063,False
0.156147,0.159002,0.754498,False
0.166649,0.180242,0.723857,False
0.186563,0.184777,0.813862,False
0.15337,0.16486,0.710847,False
0.165937,0.194981,0.665485,False
0.159558,0.175184,0.704276,False
0.147197,0.157891,0.703122,True
0.168495,0.180184,0.734333,False
0.149269,0.162709,0.695039,True
0.176509,0.184667,0.759903,False
0.149811,0.167368,0.678932,False
0.196068,0.178085,0.897819,False
0.189788,0.176654,0.869543,False
0.190097,0.180725,0.851662,False
0.164611,0.163648,0.784801,False
0.166028,0.178464,0.727585,False
0.21599,0.19851,0.905801,False
0.172523,0.165949,0.821597,False
0.158286,0.162171,0.752946,False
0.149653,0.167788,0.676288,False
0.141817,0.165542,0.638124,False
0.156721,0.165639,0.727731,False
0.187043,0.17757,0.849596,False
0.17218,0.171335,0.793766,False
0.149637,0.167767,0.676279,False
0.208966,0.191105,0.904142,False
0.168897,0.177835,0.746294,False
0.166155,0.171596,0.757446,False
0.174627,0.177775,0.778773,True
0.176896,0.178105,0.790077,False
0.177401,0.166734,0.84698,False
0.148732,0.159129,0.707298,True
0.18187,0.191985,0.75886,False
0.171254,0.176773,0.764111,False
0.170282,0.166279,0.806492,False
0.167478,0.187892,0.698794,False
0.192101,0.184113,0.846876,False
0.16493,0.163816,0.78594,False
0.193859,0.191664,0.822685,False
0.163253,0.158957,0.799414,False
0.172653,0.197581,0.690718,True
0.177662,0.172144,0.821883,False
0.145421,0.153662,0.710917,True
0.17478,0.164751,0.841271,False
0.176472,0.185729,0.755356,True
0.15005,0.17293,0.658474,False
0.189758,0.192039,0.799725,False
0.167318,0.175124,0.74883,True
0.170546,0.179323,0.749294,False
0.171115,0.169459,0.796269,True
0.173662,0.186097,0.738767,True
0.146458,0.160628,0.686544,False
0.161509,0.172941,0.724689,True
0.189471,0.176998,0.866064,False
0.141302,0.164449,0.639241,False
0.186401,0.192878,0.778839,False
0.200354,0.182366,0.900241,False
0.182849,0.175676,0.834884,False
0.172518,0.178561,0.763538,False
0.178891,0.180879,0.788988,False
0.154299,0.160157,0.737515,True
0.168975,0.183929,0.72199,False
0.164259,0.173608,0.737747,True
0.172407,0.167122,0.815134,False
0.173156,0.175754,0.779362,True
0.148008,0.162271,0.689139,False
0.175632,0.181917,0.766569,False
0.190304,0.183422,0.840268,False
0.16755,0.173098,0.758931,False
0.170496,0.183316,0.732701,False
0.164263,0.17264,0.741906,False
0.167361,0.175555,0.747239,False
0.1451,0.155338,0.701181,False
0.182361,0.182777,0.799775,False
0.155332,0.169413,0.703323,False
0.184144,0.182988,0.808598,False
0.168811,0.179676,0.738165,False
0.163938,0.173496,0.736374,False
0.172966,0.171743,0.796457,False
0.154586,0.162774,0.72743,False
0.149769,0.165364,0.686902,False
0.16324,0.182053,0.697925,False
0.180444,0.189352,0.761879,False
0.19649,0.186028,0.861754,False
0.155964,0.178413,0.671389,True
0.165451,0.190763,0.677651,False
0.17456,0.18466,0.749376,False
0.170964,0.173932,0.774926,False
0.198527,0.19934,0.814423,False
0.1748,0.179822,0.770874,False
0.189182,0.183171,0.835293,False
0.200077,0.20175,0.812376,False
0.171366,0.172674,0.782896,False
0.167067,0.169127,0.773899,False
0.173592,0.179884,0.763893,True
0.17756,0.174884,0.808421,False
0.168777,0.174318,0.76066,False
0.178728,0.168585,0.845557,False
0.160299,0.167071,0.742913,False
0.177324,0.178001,0.792937,False
0.161699,0.162917,0.770445,False
0.148153,0.16245,0.689276,False
0.168361,0.17305,0.763831,False
0.169231,0.167586,0.793927,False
0.209159,0.200106,0.864434,False
0.182587,0.176412,0.829914,True
0.185261,0.182571,0.816565,False
0.150674,0.158181,0.723817,False
0.166009,0.169964,0.763864,True
0.200867,0.19832,0.830411,False
0.173316,0.177803,0.77128,False
0.168783,0.170142,0.779364,False
0.202417,0.19075,0.871489,False
0.180971,0.173148,0.836227,True
0.142673,0.15158,0.702553,True
0.175721,0.181004,0.770929,False
0.150561,0.166597,0.686575,False
0.16469,0.165967,0.774313,True
0.158381,0.158965,0.768733,True
0.156214,0.167934,0.714768,False
0.161444,0.164354,0.762159,False
0.157844,0.173181,0.702525,False
0.162165,0.172229,0.731498,True
0.163826,0.185714,0.687324,False
0.191469,0.18398,0.844055,False
0.158852,0.166341,0.737471,False
0.163065,0.166591,0.761657,False
0.170168,0.159966,0.837602,False
0.152316,0.157777,0.736075,False
0.155783,0.16862,0.709306,False
0.183913,0.179844,0.82145,False
0.174342,0.179338,0.7704,False
0.158055,0.181567,0.671239,True
0.160521,0.163463,0.76067,False
0.16438,0.165101,0.77649,False
0.153796,0.159164,0.738959,True
0.151002,0.157648,0.728347,False
0.202748,0.204403,0.814901,False
0.148668,0.170103,0.661294,False
0.16284,0.16693,0.758759,False
0.16777,0.167014,0.787897,False
0.183445,0.181301,0.812266,False
0.163553,0.168024,0.758061,False
0.157181,0.16549,0.731168,True
0.185261,0.188896,0.789223,False
0.196121,0.187244,0.854182,True
0.171566,0.189645,0.713892,False
0.158454,0.170012,0.719206,True
0.200257,0.19222,0.853588,False
0.164587,0.164986,0.778289,False
0.166007,0.176038,0.737497,False
0.173013,0.177176,0.772297,False
0.192782,0.183464,0.853588,True
0.171339,0.178916,0.755433,False
0.169955,0.178784,0.74825,False
0.173875,0.17072,0.806558,False
0.162135,0.172359,0.730768,False
0.154898,0.16938,0.700897,True
0.157237,0.167574,0.722409,False
0.182831,0.164799,0.889873,False
0.190039,0.181757,0.846507,False
0.176039,0.174018,0.803702,False
0.173758,0.172307,0.798449,False
0.152426,0.164018,0.70874,False
0.148796,0.168095,0.669954,True
0.188261,0.187809,0.809764,False
0.156191,0.158597,0.756702,True
0.183651,0.186424,0.791056,False
0.156877,0.162686,0.741901,False
0.181357,0.172002,0.844038,False
0.165781,0.16305,0.794854,False
0.154463,0.164681,0.718254,False
0.175789,0.179572,0.777457,False
0.170646,0.176263,0.762867,False
0.174905,0.167771,0.826868,True
0.143642,0.147751,0.727318,False
0.173232,0.177987,0.770012,False
0.175754,0.169706,0.822445,False
0.210302,0.189221,0.920202,False
0.17908,0.183339,0.779431,False
0.181083,0.175083,0.827626,False
0.177336,0.18271,0.772568,False
0.173285,0.16537,0.829079,False
0.172101,0.178451,0.761671,False
0.193752,0.18774,0.83931,False
0.170966,0.182436,0.738812,True
0.203673,0.196535,0.852229,False
0.171645,0.172007,0.787558,False
0.167139,0.163123,0.802824,True
0.166431,0.155713,0.836478,False
0.157181,0.162489,0.744675,True
0.173118,0.165064,0.829605,False
0.167184,0.178514,0.733855,False
0.215243,0.209482,0.854791,False
0.161624,0.162889,0.770123,True
0.172713,0.177606,0.768742,True
0.210386,0.190356,0.915161,False
0.167058,0.154958,0.844605,False
0.169659,0.180414,0.739847,False
0.185895,0.17248,0.868012,False
0.160573,0.166011,0.749304,False
0.203164,0.196644,0.849169,False
0.164891,0.181092,0.710748,False
0.137119,0.164788,0.612539,True
0.180763,0.176846,0.817565,True
0.157793,0.174625,0.696422,True
0.16348,0.166236,0.765779,False
0.153075,0.163668,0.714218,False
0.182494,0.180568,0.810299,False
0.184063,0.171883,0.860366,False
0.198568,0.182627,0.889178,False
0.18074,0.186588,0.774753,False
0.152348,0.150639,0.771169,True
0.178132,0.178296,0.796161,False
0.146515,0.164459,0.670895,True
0.180337,0.171209,0.841997,True
0.174057,0.164613,0.837586,False
0.161641,0.170618,0.735333,False
0.181175,0.182985,0.792384,False
0.196553,0.185718,0.863527,False
0.184635,0.164927,0.900123,False
0.174357,0.169569,0.814873,True
0.164753,0.174783,0.735618,False
0.170874,0.174111,0.773607,False
0.167083,0.170032,0.769877,False
0.152993,0.162828,0.717397,True
0.18183,0.171239,0.850566,False
0.169446,0.171034,0.779181,False
0.175054,0.175783,0.790033,False
0.182299,0.171511,0.851947,False
0.202003,0.19327,0.857986,False
0.174473,0.166439,0.830895,True
0.209708,0.185261,0.936666,False
0.163202,0.175894,0.722151,False
0.189002,0.187556,0.81481,False
0.183026,0.176547,0.831768,False
0.186665,0.172678,0.871479,False
0.184711,0.17519,0.847825,False
0.194856,0.178123,0.890824,False
0.171462,0.175138,0.77243,False
0.168435,0.17417,0.759348,False
0.156071,0.167757,0.714672,True
0.170807,0.181423,0.742061,False
0.153901,0.159236,0.739289,False
0.185521,0.17649,0.846175,False
0.175607,0.175025,0.796613,False
0.166783,0.166988,0.782112,False
0.173753,0.182116,0.755412,True
0.159202,0.178228,0.690252,False
0.176167,0.166718,0.839664,True
0.187584,0.178105,0.850083,False
0.18007,0.172459,0.834344,False
0.153841,0.161693,0.727686,False
0.145601,0.156399,0.699628,True
0.195052,0.173902,0.913571,False
0.161414,0.181229,0.691023,False
0.151675,0.168219,0.686577,False
0.178623,0.171963,0.828337,True
0.192487,0.187361,0.834256,True
0.123139,0.160874,0.540539,False
0.166045,0.173168,0.749937,False
0.179157,0.170682,0.837678,False
0.172674,0.191889,0.711319,False
0.171232,0.172304,0.7838,False
0.158773,0.176361,0.695124,False
0.180656,0.172062,0.839671,False
0.15467,0.163081,0.726568,True
0.158511,0.168316,0.726798,False
0.191769,0.191867,0.810922,False
0.171456,0.167173,0.809196,False
0.179252,0.175209,0.81658,False
0.195029,0.179305,0.885917,True
0.186229,0.174587,0.859449,False
0.146581,0.152634,0.72331,False
0.191518,0.194143,0.80012,False
0.188473,0.180369,0.84434,False
0.174654,0.167134,0.828522,False
0.184936,0.174101,0.854423,False
0.15372,0.156624,0.750461,False
0.167578,0.169653,0.774512,False
0.175496,0.181682,0.766812,False
0.191634,0.181763,0.855261,False
0.165587,0.183202,0.70636,False
0.162525,0.167446,0.754541,False
0.189575,0.185831,0.82545,False
0.149765,0.169765,0.669069,True
0.201231,0.18834,0.876344,False
0.143068,0.160585,0.665613,False
0.183019,0.175812,0.835208,False
0.191958,0.184722,0.843309,False
0.144786,0.161892,0.670851,False
0.195738,0.190534,0.837425,False
0.14873,0.171351,0.656841,True
0.17573,0.173118,0.806099,False
0.174705,0.177729,0.779418,True
0.148264,0.172412,0.650097,True
0.181834,0.188857,0.771241,False
0.197155,0.203285,0.791866,False
0.16534,0.156779,0.823836,False
0.144805,0.161861,0.671101,False
0.170543,0.177657,0.756306,False
0.186044,0.175328,0.854766,False
0.183395,0.18313,0.803886,False
0.178565,0.182019,0.782256,False
0.159107,0.157407,0.780951,False
0.159157,0.174284,0.705612,True
0.166541,0.162389,0.802769,False
0.174093,0.17961,0.767846,False
0.194407,0.18583,0.851461,False
0.167342,0.17006,0.771264,True
0.169854,0.194933,0.68574,False
0.202504,0.181158,0.918117,False
0.178702,0.168414,0.846255,False
0.179181,0.176481,0.810291,False
0.157007,0.17074,0.707671,False
0.192205,0.198814,0.784779,False
0.16429,0.168159,0.761836,False
0.167065,0.180501,0.725122,True
0.156993,0.165497,0.730001,True
0.20812,0.190426,0.902919,False
0.188174,0.175026,0.868408,False
0.200606,0.195401,0.841483,False
0.173315,0.188151,0.728855,False
0.182875,0.177052,0.82854,False
0.174658,0.165062,0.838945,False
0.183439,0.186115,0.79123,False
0.174075,0.178914,0.770735,False
0.180601,0.186043,0.77628,False
0.162031,0.165015,0.762663,False
0.177308,0.18721,0.753847,False
0.149216,0.17073,0.662078,False
0.201202,0.181122,0.911109,False
0.165024,0.177514,0.725824,True
0.155653,0.17077,0.699614,True
0.182878,0.176261,0.832277,False
0.166387,0.174966,0.744186,False
0.154388,0.16622,0.711152,True
0.134136,0.160631,0.60982,True
0.155751,0.159472,0.749791,True
0.17265,0.169048,0.807284,False
0.165787,0.160205,0.809003,False
0.156973,0.177971,0.678723,False
0.212267,0.19801,0.889283,False
0.182246,0.16707,0.87428,False
0.174589,0.174404,0.79361,True
0.151295,0.158669,0.725504,False
0.186746,0.183882,0.818816,False
0.161352,0.176041,0.711037,True
0.162612,0.172332,0.733653,False
0.182415,0.181334,0.806439,False
0.182736,0.180615,0.811431,False
0.180934,0.185575,0.780029,False
0.170187,0.1752,0.764881,False
0.157635,0.177515,0.684196,False
0.200072,0.180725,0.906857,False
0.180942,0.171459,0.844298,False
0.171637,0.173824,0.779276,False
0.166195,0.16604,0.783032,False
0.177996,0.181195,0.782671,False
0.16049,0.161204,0.771133,True
0.190677,0.177755,0.869159,False
0.173021,0.166124,0.823729,False
0.171052,0.170419,0.791416,False
0.168201,0.180216,0.732571,False
0.167534,0.172598,0.761041,True
0.183354,0.170586,0.862755,False
0.172717,0.176481,0.773662,False
0.161397,0.172427,0.726203,False
0.164858,0.170898,0.75295,False
0.164179,0.173225,0.738919,False
0.16113,0.175062,0.713749,False
0.166216,0.168271,0.772773,True
0.211437,0.195153,0.898046,False
0.167106,0.186836,0.700752,False
0.213728,0.207865,0.854149,False
0.17207,0.17257,0.787447,False
0.148353,0.16716,0.671051,False
0.175032,0.17254,0.804751,True
0.159277,0.177365,0.694036,False
0.150809,0.172906,0.662957,True
0.18259,0.179072,0.817606,False
0.172994,0.174165,0.785539,False
0.183177,0.182313,0.806287,False
0.167771,0.174206,0.755376,True
0.166128,0.178154,0.729412,False
0.178073,0.171694,0.826431,False
0.15468,0.157582,0.75199,True
0.17503,0.172008,0.807232,False
0.204672,0.197614,0.852631,False
0.157875,0.164557,0.739533,False
0.164679,0.174411,0.73676,False
0.134327,0.169071,0.580506,False
0.161089,0.168666,0.740566,True
0.177704,0.180155,0.785573,False
0.180171,0.169713,0.848437,False
0.158539,0.170921,0.715877,False
0.155041,0.167366,0.710182,True
0.198155,0.177426,0.912916,False
0.158564,0.148021,0.826801,False
0.170779,0.165561,0.812987,False
0.156534,0.168904,0.71256,False
0.151564,0.164954,0.699491,False
0.151503,0.1564,0.73736,False
0.162359,0.175191,0.720238,True
0.153344,0.170036,0.689052,True
0.184438,0.174458,0.849818,False
0.168001,0.181136,0.727747,False
0.174304,0.17202,0.802952,False
0.171828,0.160224,0.846619,False
0.157357,0.177675,0.682012,True
0.158327,0.165555,0.737803,False
0.166902,0.174874,0.747522,True
0.193592,0.197023,0.79895,False
0.15898,0.175538,0.699562,False
0.185058,0.174808,0.851666,False
0.176808,0.193952,0.725069,False
0.170679,0.165739,0.811508,False
0.151324,0.166394,0.691997,True
0.166821,0.167844,0.778346,False
0.187424,0.177259,0.853237,True
0.171167,0.184975,0.729759,False
0.174902,0.172782,0.802874,False
0.1775,0.176129,0.802366,False
0.152411,0.168669,0.689106,False
0.184333,0.190427,0.778006,False
0.184801,0.176519,0.841954,False
0.170573,0.17925,0.749747,True
0.165364,0.16609,0.777795,False
0.174609,0.189111,0.731996,False
0.159576,0.166205,0.742429,False
0.187365,0.179167,0.84382,False
0.167073,0.164025,0.79801,False
0.142127,0.158672,0.667714,False
0.179794,0.175372,0.818907,False
0.163737,0.170757,0.747008,True
0.169908,0.168072,0.795661,False
0.158155,0.174595,0.698617,True
0.191098,0.168919,0.917114,False
0.14761,0.173958,0.640555,True
0.172225,0.171918,0.791339,False
0.201047,0.190912,0.863573,False
0.183245,0.174457,0.84299,False
0.175519,0.178285,0.78155,True
